bucket,polity_id,name,km,lon,lat
-800,territory:Greek City-States:-800,Greek City-States,14.2,25.7058,34.8736
-800,territory:Greek City-States:-800,Greek City-States,11.1,26.1363,34.9346
-800,territory:Greek City-States:-800,Greek City-States,9.8,25.2147,35.4461
-800,territory:Greek City-States:-750,Greek City-States,4.5,22.9586,36.4866
-800,territory:Greek City-States:-800,Greek City-States,9.0,28.1257,36.5989
-800,territory:Greek City-States:-800,Greek City-States,1.6,27.1401,36.9429
-800,territory:Greek City-States:-800,Greek City-States,8.3,27.0912,37.0593
-800,territory:Greek City-States:-800,Greek City-States,12.1,21.5492,37.0489
-800,territory:Greek City-States:-800,Greek City-States,17.9,27.0892,37.2864
-800,territory:Greek City-States:-800,Greek City-States,28.8,26.757,37.3005
-800,territory:Greek City-States:-800,Greek City-States,5.3,26.7337,37.387
-800,territory:Greek City-States:-800,Greek City-States,17.3,26.9735,37.4605
-800,territory:Greek City-States:-750,Greek City-States,26.6,23.9273,37.4756
-800,territory:Greek City-States:-800,Greek City-States,17.5,27.1646,37.5786
-800,territory:Greek City-States:-800,Greek City-States,29.5,26.4286,37.5831
-800,territory:Greek City-States:-800,Greek City-States,4.9,26.5115,37.5906
-800,territory:Greek City-States:-750,Greek City-States,14.3,23.948,37.6486
-800,territory:Greek City-States:-750,Greek City-States,7.9,24.1228,37.7016
-800,territory:Greek City-States:-800,Greek City-States,10.8,23.7592,37.769
-800,territory:Greek City-States:-800,Greek City-States,21.0,24.2583,38.0038
-800,territory:Greek City-States:-800,Greek City-States,11.3,26.3417,38.4391
-800,territory:Greek City-States:-800,Greek City-States,5.0,26.2841,38.5035
-800,territory:Greek City-States:-800,Greek City-States,0.2,26.2288,38.5215
-800,territory:Greek City-States:-800,Greek City-States,31.0,26.7121,38.5036
-800,territory:Greek City-States:-800,Greek City-States,26.9,25.5105,38.541
-800,territory:Greek City-States:-750,Greek City-States,2.1,24.358,38.8379
-800,territory:Greek City-States:-750,Greek City-States,22.2,24.1084,39.0785
-800,territory:Greek City-States:-750,Greek City-States,38.7,20.2293,39.1444
-800,territory:Greek City-States:-750,Greek City-States,27.6,24.322,39.3498
-800,territory:Greek City-States:-750,Greek City-States,13.2,24.1686,39.3946
-800,territory:Greek City-States:-750,Greek City-States,12.1,23.9066,40.3248
-800,territory:Etruscans:-750,Etruscans,34.2,12.9551,40.9106
-800,territory:Etruscans:-750,Etruscans,7.9,12.8559,40.9364
-800,territory:Etruscans:-750,Etruscans,6.3,13.0567,40.9706
-800,territory:Etruscans:-750,Etruscans,20.1,11.0983,42.2489
-800,territory:Etruscans:-750,Etruscans,37.4,9.9059,43.4392
-800,territory:Greek City-States:-800,Greek City-States,8.5,23.5052,37.3388
-800,territory:Greek City-States:-800,Greek City-States,15.1,23.4882,37.7302
-800,territory:Greek City-States:-800,Greek City-States,2.7,23.4951,37.9585
-800,territory:Greek City-States:-800,Greek City-States,30.6,23.6983,39.1437
-800,territory:Greek City-States:-800,Greek City-States,30.9,27.3668,36.4102
-800,territory:Greek City-States:-800,Greek City-States,15.3,27.8188,36.5828
-800,territory:Greek City-States:-800,Greek City-States,21.5,25.3195,36.7477
-800,territory:Greek City-States:-800,Greek City-States,6.4,26.9874,36.9875
-800,territory:Greek City-States:-800,Greek City-States,10.2,25.2035,37.0798
-800,territory:Greek City-States:-750,Greek City-States,34.3,24.4875,37.1635
-800,territory:Greek City-States:-750,Greek City-States,15.5,24.4201,37.3575
-800,territory:Greek City-States:-750,Greek City-States,15.0,24.9137,37.4057
-800,territory:Greek City-States:-750,Greek City-States,10.8,25.3748,37.444
-800,territory:Greek City-States:-800,Greek City-States,21.4,26.1547,37.602
-800,territory:Greek City-States:-800,Greek City-States,25.0,26.8127,37.734
-700,territory:Sabaeans:-675,Sabaeans,30.8,42.4068,15.7254
-700,territory:Median Kingdom:-615,메디아 왕국,25.9,55.3051,26.269
-700,territory:Greek City-States:-615,Greek City-States,14.2,25.7058,34.8736
-700,territory:Greek City-States:-615,Greek City-States,11.1,26.1363,34.9346
-700,territory:Greek City-States:-615,Greek City-States,9.8,25.2147,35.4461
-700,territory:Phoenicia:-615,Phoenicia,17.4,-5.4186,35.9126
-700,territory:Greek City-States:-650,Greek City-States,5.9,33.7804,36.1762
-700,territory:Greek City-States:-615,Greek City-States,29.4,29.8792,36.1835
-700,territory:Greek City-States:-615,Greek City-States,35.6,29.4464,36.2168
-700,territory:Greek City-States:-615,Greek City-States,4.5,22.9586,36.4866
-700,territory:Greek City-States:-675,Greek City-States,7.5,28.1257,36.5989
-700,territory:Lydia:-615,Lydia,2.0,28.9183,36.6684
-700,territory:Greek City-States:-615,Greek City-States,1.6,27.1401,36.9429
-700,territory:Greek City-States:-700,Greek City-States,18.7,27.4647,36.9758
-700,territory:Greek City-States:-615,Greek City-States,9.3,27.0912,37.0593
-700,territory:Greek City-States:-675,Greek City-States,12.1,21.5492,37.0489
-700,territory:Greek City-States:-700,Greek City-States,13.2,27.0892,37.2864
-700,territory:Greek City-States:-700,Greek City-States,28.8,26.757,37.3005
-700,territory:Greek City-States:-700,Greek City-States,5.3,26.7337,37.387
-700,territory:Greek City-States:-700,Greek City-States,17.3,26.9735,37.4605
-700,territory:Greek City-States:-615,Greek City-States,26.6,23.9273,37.4756
-700,territory:Greek City-States:-700,Greek City-States,0.2,27.1646,37.5786
-700,territory:Greek City-States:-615,Greek City-States,9.9,26.4286,37.5831
-700,territory:Greek City-States:-615,Greek City-States,4.9,26.5115,37.5906
-700,territory:Greek City-States:-615,Greek City-States,14.3,23.948,37.6486
-700,territory:Greek City-States:-615,Greek City-States,7.9,24.1228,37.7016
-700,territory:Greek City-States:-615,Greek City-States,10.8,23.7592,37.769
-700,territory:Greek City-States:-675,Greek City-States,21.0,24.2583,38.0038
-700,territory:Greek City-States:-650,Greek City-States,4.0,26.3417,38.4391
-700,territory:Greek City-States:-615,Greek City-States,5.0,26.2841,38.5035
-700,territory:Greek City-States:-615,Greek City-States,0.2,26.2288,38.5215
-700,territory:Greek City-States:-675,Greek City-States,11.4,26.7121,38.5036
-700,territory:Greek City-States:-615,Greek City-States,26.9,25.5105,38.541
-700,territory:Greek City-States:-615,Greek City-States,2.1,24.358,38.8379
-700,territory:Greek City-States:-615,Greek City-States,22.2,24.1084,39.0785
-700,territory:Greek City-States:-675,Greek City-States,38.7,20.2293,39.1444
-700,territory:Greek City-States:-615,Greek City-States,27.6,24.322,39.3498
-700,territory:Greek City-States:-615,Greek City-States,13.2,24.1686,39.3946
-700,territory:Greek City-States:-615,Greek City-States,18.9,19.5232,39.7704
-700,territory:Greek City-States:-615,Greek City-States,11.3,19.3991,39.85
-700,territory:Greek City-States:-615,Greek City-States,10.4,19.5814,39.8853
-700,territory:Greek City-States:-675,Greek City-States,12.1,23.9066,40.3248
-700,territory:Greek City-States:-615,Greek City-States,38.7,19.2804,40.4934
-700,territory:Greek City-States:-615,Greek City-States,20.0,14.2279,40.5502
-700,territory:Lydia:-650,Lydia,13.0,28.5278,40.5314
-700,territory:Greek City-States:-615,Greek City-States,12.3,14.0141,40.7542
-700,territory:Greek City-States:-615,Greek City-States,4.9,29.1137,40.8508
-700,territory:Etruscans:-750,Etruscans,34.2,12.9551,40.9106
-700,territory:Etruscans:-750,Etruscans,7.9,12.8559,40.9364
-700,territory:Etruscans:-750,Etruscans,6.3,13.0567,40.9706
-700,territory:Etruscans:-750,Etruscans,20.1,11.0983,42.2489
-700,territory:Etruscans:-650,Etruscans,35.3,9.9059,43.4392
-700,territory:Scythia:-650,스키타이,30.3,47.4991,44.4544
-700,territory:Scythia:-650,스키타이,12.8,50.5832,44.7962
-700,territory:Scythia:-650,스키타이,20.2,48.012,45.2028
-700,territory:Scythia:-650,스키타이,14.4,48.5803,45.714
-700,territory:Scythia:-650,스키타이,4.8,52.9954,46.4123
-700,territory:Phoenicia:-615,Phoenicia,7.0,1.4455,38.715
-700,territory:Phoenicia:-615,Phoenicia,6.8,8.2864,39.1752
-700,territory:Greek City-States:-615,Greek City-States,8.2,13.9058,40.7253
-700,territory:Greek City-States:-675,Greek City-States,8.5,23.5052,37.3388
-700,territory:Greek City-States:-675,Greek City-States,15.1,23.4882,37.7302
-700,territory:Greek City-States:-700,Greek City-States,2.7,23.4951,37.9585
-700,territory:Greek City-States:-700,Greek City-States,30.6,23.6983,39.1437
-700,territory:Greek City-States:-615,Greek City-States,9.2,29.7468,36.1286
-700,territory:Greek City-States:-615,Greek City-States,7.4,29.6571,36.1343
-700,territory:Greek City-States:-615,Greek City-States,6.4,29.5849,36.1429
-700,territory:Greek City-States:-615,Greek City-States,6.3,29.4966,36.157
-700,territory:Greek City-States:-615,Greek City-States,8.4,29.3504,36.2108
-700,territory:Greek City-States:-615,Greek City-States,30.9,27.3668,36.4102
-700,territory:Greek City-States:-615,Greek City-States,15.3,27.8188,36.5828
-700,territory:Greek City-States:-615,Greek City-States,21.5,25.3195,36.7477
-700,territory:Greek City-States:-615,Greek City-States,6.4,26.9874,36.9875
-700,territory:Greek City-States:-615,Greek City-States,10.2,25.2035,37.0798
-700,territory:Greek City-States:-615,Greek City-States,34.3,24.4875,37.1635
-700,territory:Greek City-States:-615,Greek City-States,15.5,24.4201,37.3575
-700,territory:Greek City-States:-615,Greek City-States,15.0,24.9137,37.4057
-700,territory:Greek City-States:-615,Greek City-States,10.8,25.3748,37.444
-700,territory:Greek City-States:-700,Greek City-States,25.0,26.8127,37.734
-700,territory:Greek City-States:-615,Greek City-States,19.4,25.5698,40.4688
-700,territory:Lydia:-650,Lydia,19.0,27.6128,40.6268
-700,territory:Sabaeans:-675,Sabaeans,19.6,42.587,15.3505
-700,territory:Median Kingdom:-615,메디아 왕국,17.7,53.9823,26.5143
-700,territory:Scythia:-650,스키타이,11.2,47.7348,43.9705
-700,territory:Scythia:-650,스키타이,21.2,49.7897,46.2885
-600,territory:Sabaeans:-675,Sabaeans,30.8,42.4068,15.7254
-600,territory:Achaemenid Empire:-530,아케메네스 페르시아,25.9,55.3051,26.269
-600,territory:Greek City-States:-600,Greek City-States,14.2,25.7058,34.8736
-600,territory:Greek City-States:-600,Greek City-States,11.1,26.1363,34.9346
-600,territory:Greek City-States:-600,Greek City-States,9.8,25.2147,35.4461
-600,territory:Phoenicia:-615,Phoenicia,17.4,-5.4186,35.9126
-600,territory:Achaemenid Empire:-540,아케메네스 페르시아,6.1,29.6571,36.1342
-600,territory:Achaemenid Empire:-540,아케메네스 페르시아,6.6,29.7467,36.1286
-600,territory:Achaemenid Empire:-540,아케메네스 페르시아,4.0,29.4966,36.157
-600,territory:Achaemenid Empire:-540,아케메네스 페르시아,5.3,29.5849,36.143
-600,territory:Achaemenid Empire:-530,아케메네스 페르시아,5.2,33.7804,36.1762
-600,territory:Achaemenid Empire:-540,아케메네스 페르시아,1.7,29.8792,36.1835
-600,territory:Greek City-States:-600,Greek City-States,4.5,22.9586,36.4866
-600,territory:Achaemenid Empire:-540,아케메네스 페르시아,4.7,28.1257,36.5989
-600,territory:Lydia:-600,Lydia,2.0,28.9183,36.6684
-600,territory:Achaemenid Empire:-540,아케메네스 페르시아,1.6,27.1401,36.9429
-600,territory:Achaemenid Empire:-530,아케메네스 페르시아,18.7,27.4647,36.9758
-600,territory:Achaemenid Empire:-540,아케메네스 페르시아,9.3,27.0912,37.0593
-600,territory:Greek City-States:-600,Greek City-States,12.1,21.5492,37.0489
-600,territory:Achaemenid Empire:-530,아케메네스 페르시아,13.2,27.0892,37.2864
-600,territory:Greek City-States:-530,Greek City-States,28.5,26.757,37.3005
-600,territory:Greek City-States:-530,Greek City-States,5.3,26.7337,37.387
-600,territory:Greek City-States:-530,Greek City-States,14.3,26.9735,37.4605
-600,territory:Greek City-States:-600,Greek City-States,26.6,23.9273,37.4756
-600,territory:Achaemenid Empire:-530,아케메네스 페르시아,0.2,27.1646,37.5786
-600,territory:Greek City-States:-600,Greek City-States,9.9,26.4286,37.5831
-600,territory:Greek City-States:-600,Greek City-States,4.9,26.5115,37.5906
-600,territory:Greek City-States:-600,Greek City-States,14.3,23.948,37.6486
-600,territory:Greek City-States:-600,Greek City-States,7.9,24.1228,37.7016
-600,territory:Greek City-States:-530,Greek City-States,10.1,23.7592,37.769
-600,territory:Greek City-States:-600,Greek City-States,21.0,24.2583,38.0038
-600,territory:Achaemenid Empire:-540,아케메네스 페르시아,4.0,26.3417,38.4391
-600,territory:Achaemenid Empire:-540,아케메네스 페르시아,5.0,26.2841,38.5035
-600,territory:Achaemenid Empire:-540,아케메네스 페르시아,0.2,26.2288,38.5215
-600,territory:Achaemenid Empire:-540,아케메네스 페르시아,11.4,26.7121,38.5036
-600,territory:Achaemenid Empire:-540,아케메네스 페르시아,26.9,25.5105,38.541
-600,territory:Greek City-States:-600,Greek City-States,2.1,24.358,38.8379
-600,territory:Greek City-States:-600,Greek City-States,22.2,24.1084,39.0785
-600,territory:Greek City-States:-600,Greek City-States,27.6,24.322,39.3498
-600,territory:Greek City-States:-600,Greek City-States,13.2,24.1686,39.3946
-600,territory:Greek City-States:-600,Greek City-States,18.9,19.5232,39.7704
-600,territory:Greek City-States:-600,Greek City-States,11.3,19.3991,39.85
-600,territory:Greek City-States:-600,Greek City-States,10.4,19.5814,39.8853
-600,territory:Greek City-States:-530,Greek City-States,12.8,23.9066,40.3248
-600,territory:Greek City-States:-530,Greek City-States,8.5,19.2804,40.4934
-600,territory:Greek City-States:-550,Greek City-States,19.9,14.2279,40.5502
-600,territory:Achaemenid Empire:-530,아케메네스 페르시아,13.0,28.5278,40.5314
-600,territory:Greek City-States:-530,Greek City-States,12.2,14.0141,40.7542
-600,territory:Greek City-States:-600,Greek City-States,4.9,29.1137,40.8508
-600,territory:Etruscans:-600,Etruscans,34.3,12.9551,40.9106
-600,territory:Etruscans:-600,Etruscans,7.9,12.8559,40.9364
-600,territory:Etruscans:-600,Etruscans,6.3,13.0567,40.9706
-600,territory:Etruscans:-530,Etruscans,38.2,9.6009,41.0746
-600,territory:Etruscans:-530,Etruscans,18.9,9.4058,41.197
-600,territory:Etruscans:-530,Etruscans,7.4,9.1478,41.2395
-600,territory:Etruscans:-530,Etruscans,5.9,9.3416,41.2427
-600,territory:Etruscans:-530,Etruscans,2.6,9.3419,41.2833
-600,territory:Etruscans:-530,Etruscans,1.9,9.3712,41.299
-600,territory:Etruscans:-530,Etruscans,1.3,9.3411,41.3022
-600,territory:Etruscans:-530,Etruscans,2.7,9.2528,41.3366
-600,territory:Etruscans:-530,Etruscans,1.0,9.2576,41.367
-600,territory:Etruscans:-600,Etruscans,20.1,11.0983,42.2489
-600,territory:Greek City-States:-530,Greek City-States,13.1,6.46,43.03
-600,territory:Etruscans:-530,Etruscans,35.1,9.9059,43.4392
-600,territory:Greek City-States:-530,Greek City-States,37.1,7.0471,43.5205
-600,territory:Scythia:-650,스키타이,30.3,47.4991,44.4544
-600,territory:Scythia:-650,스키타이,12.8,50.5832,44.7962
-600,territory:Scythia:-650,스키타이,20.2,48.012,45.2028
-600,territory:Etruscans:-550,Etruscans,20.0,12.4021,45.4588
-600,territory:Scythia:-650,스키타이,14.4,48.5803,45.714
-600,territory:Scythia:-650,스키타이,4.8,52.9954,46.4123
-600,territory:Phoenicia:-615,Phoenicia,7.0,1.4455,38.715
-600,territory:Phoenicia:-615,Phoenicia,6.8,8.2864,39.1752
-600,territory:Greek City-States:-530,Greek City-States,8.2,13.9058,40.7253
-600,territory:Greek City-States:-600,Greek City-States,10.0,20.6508,38.7362
-600,territory:Greek City-States:-600,Greek City-States,8.5,23.5052,37.3388
-600,territory:Greek City-States:-600,Greek City-States,15.1,23.4882,37.7302
-600,territory:Greek City-States:-530,Greek City-States,1.0,23.4951,37.9585
-600,territory:Greek City-States:-530,Greek City-States,30.6,23.6983,39.1437
-600,territory:Achaemenid Empire:-540,아케메네스 페르시아,30.9,27.3668,36.4102
-600,territory:Achaemenid Empire:-540,아케메네스 페르시아,15.3,27.8188,36.5828
-600,territory:Greek City-States:-600,Greek City-States,21.5,25.3195,36.7477
-600,territory:Achaemenid Empire:-540,아케메네스 페르시아,6.4,26.9874,36.9875
-600,territory:Greek City-States:-600,Greek City-States,10.2,25.2035,37.0798
-600,territory:Greek City-States:-600,Greek City-States,34.3,24.4875,37.1635
-600,territory:Greek City-States:-600,Greek City-States,15.5,24.4201,37.3575
-600,territory:Greek City-States:-600,Greek City-States,15.0,24.9137,37.4057
-600,territory:Greek City-States:-600,Greek City-States,10.8,25.3748,37.444
-600,territory:Greek City-States:-600,Greek City-States,19.4,25.5698,40.4688
-600,territory:Achaemenid Empire:-530,아케메네스 페르시아,18.9,27.6128,40.6268
-600,territory:Sabaeans:-550,Sabaeans,14.3,42.587,15.3505
-600,territory:Median Kingdom:-600,메디아 왕국,17.7,53.9823,26.5143
-600,territory:Scythia:-650,스키타이,11.2,47.7348,43.9705
-600,territory:Scythia:-650,스키타이,21.2,49.7897,46.2885
-500,territory:Sabaeans:-450,Sabaeans,31.2,42.4068,15.7254
-500,territory:Achaemenid Empire:-500,아케메네스 페르시아,23.4,55.3051,26.269
-500,territory:Greek City-States:-480,Greek City-States,14.2,25.7058,34.8736
-500,territory:Greek City-States:-480,Greek City-States,11.1,26.1363,34.9346
-500,territory:Carthage:-404,카르타고,8.2,-2.4427,35.178
-500,territory:Carthage:-404,카르타고,1.6,-2.4216,35.1796
-500,territory:Carthage:-404,카르타고,0.7,-2.4313,35.1837
-500,territory:Carthage:-404,카르타고,0.7,-3.9025,35.2154
-500,territory:Carthage:-404,카르타고,0.2,-3.9006,35.2175
-500,territory:Greek City-States:-480,Greek City-States,9.8,25.2147,35.4461
-500,territory:Carthage:-404,카르타고,4.9,-5.4186,35.9126
-500,territory:Achaemenid Empire:-404,아케메네스 페르시아,6.1,29.6571,36.1342
-500,territory:Achaemenid Empire:-404,아케메네스 페르시아,6.6,29.7467,36.1286
-500,territory:Achaemenid Empire:-404,아케메네스 페르시아,4.0,29.4966,36.157
-500,territory:Achaemenid Empire:-404,아케메네스 페르시아,5.3,29.5849,36.143
-500,territory:Achaemenid Empire:-480,아케메네스 페르시아,5.2,33.7804,36.1762
-500,territory:Achaemenid Empire:-404,아케메네스 페르시아,1.7,29.8792,36.1835
-500,territory:Greek City-States:-500,Greek City-States,4.5,22.9586,36.4866
-500,territory:Achaemenid Empire:-500,아케메네스 페르시아,4.7,28.1257,36.5989
-500,territory:Achaemenid Empire:-404,아케메네스 페르시아,4.8,28.9183,36.6684
-500,territory:Achaemenid Empire:-500,아케메네스 페르시아,1.6,27.1401,36.9429
-500,territory:Achaemenid Empire:-500,아케메네스 페르시아,18.7,27.4647,36.9758
-500,territory:Achaemenid Empire:-500,아케메네스 페르시아,9.3,27.0912,37.0593
-500,territory:Carthage:-480,카르타고,11.8,10.8032,37.1291
-500,territory:Achaemenid Empire:-500,아케메네스 페르시아,13.2,27.0892,37.2864
-500,territory:Achaemenid Empire:-500,아케메네스 페르시아,28.8,26.757,37.3005
-500,territory:Achaemenid Empire:-500,아케메네스 페르시아,5.3,26.7337,37.387
-500,territory:Achaemenid Empire:-500,아케메네스 페르시아,17.3,26.9735,37.4605
-500,territory:Greek City-States:-480,Greek City-States,26.6,23.9273,37.4756
-500,territory:Carthage:-500,카르타고,35.1,8.9372,37.5288
-500,territory:Achaemenid Empire:-500,아케메네스 페르시아,0.1,27.1646,37.5786
-500,territory:Achaemenid Empire:-480,아케메네스 페르시아,9.9,26.4286,37.5831
-500,territory:Achaemenid Empire:-480,아케메네스 페르시아,4.9,26.5115,37.5906
-500,territory:Greek City-States:-480,Greek City-States,14.3,23.948,37.6486
-500,territory:Greek City-States:-480,Greek City-States,7.9,24.1228,37.7016
-500,territory:Greek City-States:-500,Greek City-States,10.1,23.7592,37.769
-500,territory:Greek City-States:-480,Greek City-States,0.2,24.2583,38.0038
-500,territory:Achaemenid Empire:-500,아케메네스 페르시아,4.0,26.3417,38.4391
-500,territory:Achaemenid Empire:-500,아케메네스 페르시아,5.0,26.2841,38.5035
-500,territory:Achaemenid Empire:-500,아케메네스 페르시아,0.2,26.2288,38.5215
-500,territory:Greek City-States:-404,Greek City-States,11.4,26.7121,38.5036
-500,territory:Achaemenid Empire:-500,아케메네스 페르시아,26.9,25.5105,38.541
-500,territory:Greek City-States:-480,Greek City-States,2.1,24.358,38.8379
-500,territory:Greek City-States:-480,Greek City-States,22.2,24.1084,39.0785
-500,territory:Greek City-States:-404,Greek City-States,37.4,20.2293,39.1444
-500,territory:Greek City-States:-480,Greek City-States,27.6,24.322,39.3498
-500,territory:Greek City-States:-480,Greek City-States,13.2,24.1686,39.3946
-500,territory:Greek City-States:-480,Greek City-States,18.9,19.5232,39.7704
-500,territory:Greek City-States:-480,Greek City-States,11.3,19.3991,39.85
-500,territory:Greek City-States:-480,Greek City-States,10.4,19.5814,39.8853
-500,territory:Greek City-States:-404,Greek City-States,9.6,23.9066,40.3248
-500,territory:Greek City-States:-480,Greek City-States,8.5,19.2804,40.4934
-500,territory:Greek City-States:-480,Greek City-States,20.0,14.2279,40.5502
-500,territory:Achaemenid Empire:-500,아케메네스 페르시아,13.0,28.5278,40.5314
-500,territory:Greek City-States:-480,Greek City-States,12.2,14.0141,40.7542
-500,territory:Achaemenid Empire:-480,아케메네스 페르시아,3.4,29.1137,40.8508
-500,territory:Carthage:-404,카르타고,0.1,9.3416,41.2427
-500,territory:Carthage:-404,카르타고,2.6,9.3419,41.2833
-500,territory:Carthage:-404,카르타고,1.9,9.3712,41.299
-500,territory:Carthage:-404,카르타고,1.3,9.3411,41.3022
-500,territory:Etruscans:-530,Etruscans,2.7,9.2528,41.3366
-500,territory:Etruscans:-530,Etruscans,1.0,9.2576,41.367
-500,territory:Etruscans:-450,Etruscans,20.1,11.0983,42.2489
-500,territory:Greek City-States:-480,Greek City-States,13.1,6.46,43.03
-500,territory:Etruscans:-450,Etruscans,35.1,9.9059,43.4392
-500,territory:Greek City-States:-480,Greek City-States,37.1,7.0471,43.5205
-500,territory:Etruscans:-480,Etruscans,20.0,12.4021,45.4588
-500,territory:Carthage:-480,카르타고,7.0,1.4455,38.715
-500,territory:Carthage:-500,카르타고,17.9,10.8766,33.7675
-500,territory:Carthage:-500,카르타고,22.6,11.0408,34.6388
-500,territory:Carthage:-500,카르타고,7.7,11.1821,34.696
-500,territory:Carthage:-404,카르타고,6.8,8.2864,39.1752
-500,territory:Greek City-States:-480,Greek City-States,8.2,13.9058,40.7253
-500,territory:Greek City-States:-500,Greek City-States,10.0,20.6508,38.7362
-500,territory:Greek City-States:-480,Greek City-States,37.2,23.5052,37.3388
-500,territory:Greek City-States:-500,Greek City-States,20.4,23.4882,37.7302
-500,territory:Greek City-States:-500,Greek City-States,1.0,23.4951,37.9585
-500,territory:Greek City-States:-500,Greek City-States,30.6,23.6983,39.1437
-500,territory:Achaemenid Empire:-500,아케메네스 페르시아,30.9,27.3668,36.4102
-500,territory:Achaemenid Empire:-500,아케메네스 페르시아,15.3,27.8188,36.5828
-500,territory:Greek City-States:-500,Greek City-States,21.5,25.3195,36.7477
-500,territory:Achaemenid Empire:-500,아케메네스 페르시아,6.4,26.9874,36.9875
-500,territory:Greek City-States:-500,Greek City-States,10.2,25.2035,37.0798
-500,territory:Greek City-States:-480,Greek City-States,34.3,24.4875,37.1635
-500,territory:Greek City-States:-480,Greek City-States,15.5,24.4201,37.3575
-500,territory:Greek City-States:-500,Greek City-States,15.0,24.9137,37.4057
-500,territory:Greek City-States:-500,Greek City-States,10.8,25.3748,37.444
-500,territory:Achaemenid Empire:-500,아케메네스 페르시아,25.0,26.8127,37.734
-500,territory:Achaemenid Empire:-480,아케메네스 페르시아,19.4,25.5698,40.4688
-500,territory:Achaemenid Empire:-500,아케메네스 페르시아,18.9,27.6128,40.6268
-500,territory:Sabaeans:-450,Sabaeans,14.3,42.587,15.3505
-500,territory:Achaemenid Empire:-500,아케메네스 페르시아,17.7,53.9823,26.5143
-400,territory:Sabaeans:-450,Sabaeans,31.2,42.4068,15.7254
-400,territory:Macedonian Empire:-315,마케도니아 제국,23.4,55.3051,26.269
-400,territory:Greek City-States:-331,Greek City-States,14.2,25.7058,34.8736
-400,territory:Greek City-States:-331,Greek City-States,11.1,26.1363,34.9346
-400,territory:Carthage:-307,카르타고,8.2,-2.4427,35.178
-400,territory:Carthage:-307,카르타고,1.6,-2.4216,35.1796
-400,territory:Carthage:-307,카르타고,0.7,-2.4313,35.1837
-400,territory:Carthage:-307,카르타고,0.7,-3.9025,35.2154
-400,territory:Carthage:-307,카르타고,0.2,-3.9006,35.2175
-400,territory:Greek City-States:-331,Greek City-States,9.8,25.2147,35.4461
-400,territory:Carthage:-307,카르타고,4.9,-5.4186,35.9126
-400,territory:Macedonian Empire:-333,마케도니아 제국,6.1,29.6571,36.1342
-400,territory:Achaemenid Empire:-404,아케메네스 페르시아,6.6,29.7467,36.1286
-400,territory:Macedonian Empire:-333,마케도니아 제국,4.0,29.4966,36.157
-400,territory:Ptolemaic Kingdom:-331,프톨레마이오스 왕국,5.3,29.5849,36.143
-400,territory:Achaemenid Empire:-350,아케메네스 페르시아,5.2,33.7804,36.1762
-400,territory:Achaemenid Empire:-383,아케메네스 페르시아,1.7,29.8792,36.1835
-400,territory:Greek City-States:-331,Greek City-States,4.5,22.9586,36.4866
-400,territory:Macedonian Empire:-333,마케도니아 제국,4.7,28.1257,36.5989
-400,territory:Macedonian Empire:-315,마케도니아 제국,4.1,28.9183,36.6684
-400,territory:Second Athenian League:-366,Second Athenian League,1.6,27.1401,36.9429
-400,territory:Second Athenian League:-366,Second Athenian League,6.0,27.4647,36.9758
-400,territory:Second Athenian League:-366,Second Athenian League,8.3,27.0912,37.0593
-400,territory:Greek City-States:-323,Greek City-States,8.3,21.5492,37.0489
-400,territory:Carthage:-307,카르타고,16.6,10.8032,37.1291
-400,territory:Macedonian Empire:-318,마케도니아 제국,13.2,27.0892,37.2864
-400,territory:Second Athenian League:-366,Second Athenian League,28.5,26.757,37.3005
-400,territory:Second Athenian League:-366,Second Athenian League,5.3,26.7337,37.387
-400,territory:Second Athenian League:-366,Second Athenian League,14.3,26.9735,37.4605
-400,territory:Second Athenian League:-366,Second Athenian League,26.6,23.9273,37.4756
-400,territory:Carthage:-307,카르타고,35.1,8.9372,37.5288
-400,territory:Macedonian Empire:-318,마케도니아 제국,0.1,27.1646,37.5786
-400,territory:Second Athenian League:-366,Second Athenian League,9.9,26.4286,37.5831
-400,territory:Second Athenian League:-366,Second Athenian League,4.9,26.5115,37.5906
-400,territory:Second Athenian League:-366,Second Athenian League,14.3,23.948,37.6486
-400,territory:Second Athenian League:-366,Second Athenian League,7.9,24.1228,37.7016
-400,territory:Second Athenian League:-366,Second Athenian League,9.6,23.7592,37.769
-400,territory:Second Athenian League:-366,Second Athenian League,19.1,24.2583,38.0038
-400,territory:Ptolemaic Kingdom:-331,프톨레마이오스 왕국,4.0,26.3417,38.4391
-400,territory:Second Athenian League:-366,Second Athenian League,5.0,26.2841,38.5035
-400,territory:Second Athenian League:-366,Second Athenian League,0.2,26.2288,38.5215
-400,territory:Sacred Band of Thebes:-366,Sacred Band of Thebes,10.3,26.7121,38.5036
-400,territory:Second Athenian League:-366,Second Athenian League,26.9,25.5105,38.541
-400,territory:Second Athenian League:-366,Second Athenian League,2.1,24.358,38.8379
-400,territory:Second Athenian League:-366,Second Athenian League,22.2,24.1084,39.0785
-400,territory:Greek City-States:-333,Greek City-States,19.0,20.2293,39.1444
-400,territory:Second Athenian League:-366,Second Athenian League,27.6,24.322,39.3498
-400,territory:Second Athenian League:-366,Second Athenian League,13.2,24.1686,39.3946
-400,territory:Second Athenian League:-366,Second Athenian League,18.9,19.5232,39.7704
